202506210010
         lat         lon       gridj       gridi       p_lev        levm          tc          td      u_wind      v_wind      sp_hum
      30.714     103.850     113.281     102.984   70642.300    2402.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   70516.806    2416.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   70391.491    2430.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   70266.358    2444.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   70132.486    2459.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   70007.725    2473.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69883.144    2487.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69758.742    2501.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69625.654    2516.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69501.624    2530.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69377.773    2544.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69254.101    2558.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   69130.607    2572.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   68998.490    2587.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   68875.366    2601.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   68752.419    2615.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   68629.650    2629.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   68507.059    2643.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.714     103.850     113.281     102.984   68375.908    2658.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   95179.285      40.000   -9999.999   -9999.999      -0.858      -0.063   -9999.999
      30.433     104.111      82.201     127.864   95156.448      42.000   -9999.999   -9999.999      -0.908      -0.066   -9999.999
      30.433     104.111      82.201     127.864   94996.712      56.000   -9999.999   -9999.999      -0.775      -0.091   -9999.999
      30.433     104.111      82.201     127.864   94825.808      71.000   -9999.999   -9999.999      -0.459      -0.032   -9999.999
      30.433     104.111      82.201     127.864   94666.523      85.000   -9999.999   -9999.999      -0.270       0.282   -9999.999
      30.433     104.111      82.201     127.864   94507.454      99.000   -9999.999   -9999.999      -0.083       0.554   -9999.999
      30.433     104.111      82.201     127.864   94348.601     113.000   -9999.999   -9999.999       0.018       0.780   -9999.999
      30.433     104.111      82.201     127.864   94189.965     127.000   -9999.999   -9999.999       0.088       0.926   -9999.999
      30.433     104.111      82.201     127.864   94020.237     142.000   -9999.999   -9999.999       0.090       0.936   -9999.999
      30.433     104.111      82.201     127.864   93862.048     156.000   -9999.999   -9999.999       0.140       0.777   -9999.999
      30.433     104.111      82.201     127.864   93704.075     170.000   -9999.999   -9999.999       0.155       0.507   -9999.999
      30.433     104.111      82.201     127.864   93546.317     184.000   -9999.999   -9999.999       0.193       0.304   -9999.999
      30.433     104.111      82.201     127.864   93377.529     199.000   -9999.999   -9999.999       0.331       0.165   -9999.999
      30.433     104.111      82.201     127.864   93220.216     213.000   -9999.999   -9999.999       0.680       0.018   -9999.999
      30.433     104.111      82.201     127.864   93063.118     227.000   -9999.999   -9999.999       1.268      -0.078   -9999.999
      30.433     104.111      82.201     127.864   92906.235     241.000   -9999.999   -9999.999       1.679      -0.194   -9999.999
      30.433     104.111      82.201     127.864   92749.565     255.000   -9999.999   -9999.999       1.726      -0.288   -9999.999
      30.433     104.111      82.201     127.864   92581.943     270.000   -9999.999   -9999.999       1.674      -0.349   -9999.999
      30.433     104.111      82.201     127.864   92425.717     284.000   -9999.999   -9999.999       1.568      -0.406   -9999.999
      30.433     104.111      82.201     127.864   92269.704     298.000   -9999.999   -9999.999       1.524      -0.453   -9999.999
      30.433     104.111      82.201     127.864   92113.904     312.000   -9999.999   -9999.999       1.592      -0.471   -9999.999
      30.433     104.111      82.201     127.864   91958.318     326.000   -9999.999   -9999.999       1.732      -0.412   -9999.999
      30.433     104.111      82.201     127.864   91791.854     341.000   -9999.999   -9999.999       1.869      -0.394   -9999.999
      30.433     104.111      82.201     127.864   91636.709     355.000   -9999.999   -9999.999       1.997      -0.305   -9999.999
      30.433     104.111      82.201     127.864   91481.775     369.000   -9999.999   -9999.999       2.170       0.027   -9999.999
      30.433     104.111      82.201     127.864   91327.054     383.000   -9999.999   -9999.999       2.084       0.566   -9999.999
      30.433     104.111      82.201     127.864   91161.517     398.000   -9999.999   -9999.999       1.824       1.081   -9999.999
      30.433     104.111      82.201     127.864   91007.235     412.000   -9999.999   -9999.999       1.370       1.444   -9999.999
      30.433     104.111      82.201     127.864   90853.164     426.000   -9999.999   -9999.999       0.950       1.657   -9999.999
      30.433     104.111      82.201     127.864   90699.304     440.000   -9999.999   -9999.999       0.687       1.750   -9999.999
      30.433     104.111      82.201     127.864   90545.656     454.000   -9999.999   -9999.999       0.511       1.747   -9999.999
      30.433     104.111      82.201     127.864   90381.266     469.000   -9999.999   -9999.999       0.396       1.766   -9999.999
      30.433     104.111      82.201     127.864   90228.054     483.000   -9999.999   -9999.999       0.121       1.836   -9999.999
      30.433     104.111      82.201     127.864   90075.053     497.000   -9999.999   -9999.999      -0.087       1.918   -9999.999
      30.433     104.111      82.201     127.864   89922.261     511.000   -9999.999   -9999.999      -0.251       2.024   -9999.999
      30.433     104.111      82.201     127.864   89769.680     525.000   -9999.999   -9999.999      -0.376       2.097   -9999.999
      30.433     104.111      82.201     127.864   89606.432     540.000   -9999.999   -9999.999      -0.582       2.132   -9999.999
      30.433     104.111      82.201     127.864   89454.285     554.000   -9999.999   -9999.999      -0.725       2.172   -9999.999
      30.433     104.111      82.201     127.864   89302.347     568.000   -9999.999   -9999.999      -0.784       2.130   -9999.999
      30.433     104.111      82.201     127.864   89150.618     582.000   -9999.999   -9999.999      -0.838       2.066   -9999.999
      30.433     104.111      82.201     127.864   88988.283     597.000   -9999.999   -9999.999      -0.822       2.105   -9999.999
      30.433     104.111      82.201     127.864   88836.986     611.000   -9999.999   -9999.999      -0.752       2.110   -9999.999
      30.433     104.111      82.201     127.864   88685.897     625.000   -9999.999   -9999.999      -0.597       2.107   -9999.999
      30.433     104.111      82.201     127.864   88535.017     639.000   -9999.999   -9999.999      -0.493       2.082   -9999.999
      30.433     104.111      82.201     127.864   88384.345     653.000   -9999.999   -9999.999      -0.393       2.002   -9999.999
      30.433     104.111      82.201     127.864   88223.140     668.000   -9999.999   -9999.999      -0.338       1.961   -9999.999
      30.433     104.111      82.201     127.864   88072.898     682.000   -9999.999   -9999.999      -0.239       2.006   -9999.999
      30.433     104.111      82.201     127.864   87922.863     696.000   -9999.999   -9999.999      -0.182       2.062   -9999.999
      30.433     104.111      82.201     127.864   87773.035     710.000   -9999.999   -9999.999      -0.065       2.049   -9999.999
      30.433     104.111      82.201     127.864   87623.414     724.000   -9999.999   -9999.999       0.055       2.089   -9999.999
      30.433     104.111      82.201     127.864   87463.334     739.000   -9999.999   -9999.999       0.054       2.039   -9999.999
      30.433     104.111      82.201     127.864   87314.141     753.000   -9999.999   -9999.999       0.210       1.929   -9999.999
      30.433     104.111      82.201     127.864   87165.153     767.000   -9999.999   -9999.999       0.268       1.942   -9999.999
      30.433     104.111      82.201     127.864   87016.372     781.000   -9999.999   -9999.999       0.462       1.925   -9999.999
      30.433     104.111      82.201     127.864   86857.191     796.000   -9999.999   -9999.999       0.549       1.840   -9999.999
      30.433     104.111      82.201     127.864   86708.835     810.000   -9999.999   -9999.999       0.650       1.923   -9999.999
      30.433     104.111      82.201     127.864   86560.685     824.000   -9999.999   -9999.999       0.671       1.713   -9999.999
      30.433     104.111      82.201     127.864   86412.740     838.000   -9999.999   -9999.999       0.745       1.780   -9999.999
      30.433     104.111      82.201     127.864   86264.999     852.000   -9999.999   -9999.999       0.759       1.764   -9999.999
      30.433     104.111      82.201     127.864   86106.933     867.000   -9999.999   -9999.999       0.718       1.824   -9999.999
      30.433     104.111      82.201     127.864   85959.616     881.000   -9999.999   -9999.999       0.734       1.871   -9999.999
      30.433     104.111      82.201     127.864   85812.503     895.000   -9999.999   -9999.999       0.749       1.887   -9999.999
      30.433     104.111      82.201     127.864   85665.594     909.000   -9999.999   -9999.999       0.489       1.618   -9999.999
      30.433     104.111      82.201     127.864   85518.889     923.000   -9999.999   -9999.999       0.382       1.584   -9999.999
      30.433     104.111      82.201     127.864   85361.930     938.000   -9999.999   -9999.999      -0.055       1.399   -9999.999
      30.433     104.111      82.201     127.864   85215.646     952.000   -9999.999   -9999.999       0.125       1.455   -9999.999
      30.433     104.111      82.201     127.864   85069.565     966.000   -9999.999   -9999.999      -0.565       1.159   -9999.999
      30.433     104.111      82.201     127.864   84923.687     980.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   84767.614     995.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   84622.156    1009.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   84476.900    1023.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   84331.845    1037.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   84186.993    1051.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   84032.017    1066.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83887.582    1080.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83743.347    1094.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83599.314    1108.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83455.481    1122.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83301.597    1137.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83158.179    1151.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   83014.961    1165.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   82871.943    1179.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   82718.931    1194.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   82576.326    1208.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   82433.921    1222.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   82291.714    1236.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   82149.706    1250.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81997.774    1265.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81856.177    1279.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81714.778    1293.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81573.577    1307.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81432.573    1321.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81281.717    1336.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81141.122    1350.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   81000.724    1364.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80860.523    1378.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80710.526    1393.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80570.732    1407.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80431.134    1421.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80291.732    1435.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80152.525    1449.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   80003.592    1464.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79864.791    1478.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79726.184    1492.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79587.772    1506.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79449.555    1520.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79301.681    1535.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79163.866    1549.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   79026.246    1563.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78888.819    1577.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78741.790    1592.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78604.764    1606.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78467.931    1620.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78331.291    1634.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78194.844    1648.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   78048.864    1663.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77912.815    1677.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77776.959    1691.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77641.294    1705.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77505.821    1719.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77360.884    1734.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77225.807    1748.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   77090.921    1762.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76956.226    1776.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76812.122    1791.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76677.822    1805.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76543.712    1819.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76409.792    1833.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76276.062    1847.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   76132.990    1862.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75999.652    1876.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75866.504    1890.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75733.544    1904.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75591.297    1919.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75458.728    1933.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75326.347    1947.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75194.155    1961.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   75062.150    1975.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74920.925    1990.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74789.309    2004.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74657.881    2018.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74526.639    2032.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74395.585    2046.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74255.376    2061.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   74124.708    2075.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73994.226    2089.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73863.930    2103.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73724.533    2118.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73594.622    2132.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73464.897    2146.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73335.356    2160.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73206.001    2174.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   73067.610    2189.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72938.638    2203.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72809.849    2217.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72681.245    2231.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72552.825    2245.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72415.435    2260.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72287.396    2274.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72159.539    2288.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   72031.866    2302.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71895.276    2317.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71767.982    2331.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71640.870    2345.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71513.940    2359.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71387.193    2373.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71251.594    2388.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   71125.224    2402.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70999.034    2416.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70873.027    2430.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70747.200    2444.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70612.587    2459.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70487.135    2473.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70361.863    2487.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70236.772    2501.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   70102.946    2516.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69978.228    2530.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69853.689    2544.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69729.330    2558.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69605.150    2572.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69472.300    2587.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69348.491    2601.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69224.861    2615.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   69101.409    2629.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   68978.136    2643.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.433     104.111      82.201     127.864   68846.255    2658.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   96043.016      40.000   -9999.999   -9999.999      -1.290      -1.312   -9999.999
      30.388     104.545      77.231     169.213   96020.011      42.000   -9999.999   -9999.999      -1.527      -1.292   -9999.999
      30.388     104.545      77.231     169.213   95859.102      56.000   -9999.999   -9999.999      -1.407      -1.691   -9999.999
      30.388     104.545      77.231     169.213   95686.943      71.000   -9999.999   -9999.999      -1.283      -1.688   -9999.999
      30.388     104.545      77.231     169.213   95526.487      85.000   -9999.999   -9999.999      -1.090      -2.161   -9999.999
      30.388     104.545      77.231     169.213   95366.248      99.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   95206.228     113.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   95046.425     127.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   94875.448     142.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   94716.095     156.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   94556.958     170.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   94398.039     184.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   94228.007     199.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   94069.535     213.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   93911.279     227.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   93753.239     241.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   93595.413     255.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   93426.554     270.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   93269.174     284.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   93112.010     298.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   92955.059     312.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   92798.323     326.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   92630.629     341.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   92474.337     355.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   92318.257     369.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   92162.391     383.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91995.629     398.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91840.204     412.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91684.992     426.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91529.993     440.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91375.206     454.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91209.598     469.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   91055.250     483.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   90901.113     497.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   90747.188     511.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   90593.474     525.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   90429.014     540.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   90275.736     554.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   90122.669     568.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   89969.812     582.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   89806.270     597.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   89653.848     611.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   89501.635     625.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   89349.632     639.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
      30.388     104.545      77.231     169.213   89197.838     653.000   -9999.999   -9999.999   -9999.999   -9999.999   -9999.999
